"小悪魔簡易化",""
"<可憐>
『くすくす♡頑張って耐えないと、
　本当におっぱいで、呆気なくノックアウトされちゃうよ♪
　むにゅ♡むにゅむにゅ♡』","<Karen>
""Ehehe♡ You must endure hard or you'll get
 instantly knocked out by my boobs♪"""
"可憐はリズムカルに乳房を上下にた分たぷんと弾ませ、
谷間に捕らえた肉棒をもみくちゃにする。","Karen moved her breasts up and down in a fixed rhythm
while kneaning your penis between them."
"柔らかい乳房の感触が肉棒に浸透していくような快楽に、
貴方は肉棒の先端から先走りを溢れさせてしまう。","Soon drops of precum began leaking from your tip to
the sensation of her amazing-feeling breasts."
"<可憐>
『ほら、もうおちんちんぬるぬるしてきちゃったよ♪
　もうこうなっちゃったら、ダメだよね♡
　今回もまた、パイズリでイかされちゃう♡』","<Karen>
""Hey♡ Your dick is getting wet already♪ That means
 your efforts to endure are useless♡ You're going to
 cum to my boobjob again♡"""
"<可憐>
『こうやっておっぱいでおちんちんもみくちゃにされて、
　気持ちいいところをズリズリ擦られて♡
　情けなくイっちゃうしかないよね♡むにゅむにゅ♡』","<Karen>
""You have no choice but to miserably cum while I knead
 all the good spots of your dick with my boobs like
 this♡"""
"<可憐>
『くすくす♪大丈夫♡戦う体力さえ残っていれば、
　まだ\n[1]君の負けじゃない♪』","<Karen>
""Ehehe♪ But you don't need to worry \n[1]♡
 You won't lose the fight if you still have
 HP remaining after you cum♪"""
"<可憐>
『だから、おちんちん我慢できなくなって、
　射精しちゃうときは体力全部漏らしちゃわないよう、
　気を付ければいいんだよ♡むにゅ♡むにゅ♡』","<Karen>
""That's why all you need to do is be careful not to
 leak all your HP when you can't take any more and
 do cum♡"""
"可憐は貴方がもう射精してしまうと確信したように、
そうアドバイスを送りながら柔らかな乳房で肉棒を擦る。","Karen advised you on how to manage your orgasm as if
it was inevitable while rubbing her soft breasts on
your penis."
"<可憐>
『喘ぎながら私のパイズリに夢中になってる\n[1]君に、
　そんなコントロールが出来れば、だけどね♡
　むにゅぅぅ♡むにゅ♡』","<Karen>
""But it's another question altogether if you can
 manage your HP when my boobjob is already putting
 you into a daze and making you moan non-stop♡"""
"<可憐>
『あ～あ♡やっぱりコントロールできずに、
　残った体力、今の射精で全部おもらししちゃったね♡
　これで\n[1]君の負けだよ♡』","<Karen>
""Aa-ah♡ As I thought, you couldn't manage it and
 used up all your remaining HP with the orgasm♡
 That means you lost, \n[1]♡"""
"<可憐>
『ふふ♡もう私のパイズリで喘ぐだけになっちゃったね♡
　このまま、\n[1]君の体力搾りだしてあげる♡むにゅ♡』","<Karen>
""Ehehe♡ It looks like all you can do now is moan in
 my boobjob now♡ I'll go ahead and keep rubbing your
 dick to drain your HP♡"""
"可憐は貴方を観察し、
貴方がもう耐えるのに精一杯だと見抜くと、
にこりと笑みを浮かべてラストスパートに入る。","Karen noticed how enduring the pleasure was taking
all your effort, and then she moved on to the last
spurt with a smile."
"<可憐>
『どんな風におちんちんトドメさされたいの？
　むぎゅぅぅってきつく締め付けられるのが好きかな？
　こうやって、むにゅぅぅ♡』","<Karen>
""How do you want me to finish you off? Do you like it
 when I squeeze your dick really tightly like this?"""
"<可憐>
『それとも、やっぱり激しいパイズリのほうが好き？
　柔らかいおっぱいでおちんちんすり潰すように♡
　むにゅむにゅ♡むにゅ♡むにゅ♡』","<Karen>
""Or do you like a boobjob where I move intensively
 better? When I roughly rub your dick with my soft
 boobs like this♡"""
"交互に味わわされる柔らかな乳房による肉棒への愛撫に、
貴方は身体を震わせて反応することしかできない。","All you could do was tremble on the spot when Karen
used her breasts to pleasure your penis in different
ways."
"<可憐>
『ふふ♡やっぱりどっちのパイズリも好きなんだね♡
　いいよ、欲張りな\n[1]君♪両方のパイズリ、
　同時にしてあげる♡むにゅむにゅ♡むにゅぅぅ♡』","<Karen>
""Ehehe♡ It looks like you like it both ways♡
 But that also works♪ I'll do both of them at
 the same time♡"""
"<可憐>
『おっぱいでみっちり締め付けたまま、
　上下に激しいパイズリ♡これで、昇天させてあげる♡
　むにゅぅぅ♡むにゅむにゅ♡』","<Karen>
""I'll give you a boobjob where I intensively move my
 boobs up and down while holding your dick in the
 tightest squeeze♡ I'll show you the heaven♡"""
"肉棒を押しつぶすようにきつく圧迫した乳肉が、
我慢汁を潤滑油に激しくズリズリと全体を擦り上げる。","Using your precum as a lubricant, Karen intensively
rubbed your whole penis with her breasts while holding
it in a crushing hold between her breasts."
"そのあまりの快楽に貴方の思考は白く染まり、
身体を弓なりに跳ねさせて痙攣させてしまう。","The pleasure was so overwhelming that it made your mind
blank out, your back arch into the shape of a bow, and
your body quiver all over."
"<可憐>
『ほら、いっぱいだして♡
　体力と精液、空っぽになるまで搾ってあげるからね♡
　むにゅむにゅ♡むにゅぅぅぅ♡』","<Karen>
""Now♡ Shoot out a big load♡ I won't stop milking
 your dick until your HP and semen run out♡"""
"<可憐>
『あ～あ♡ついに体力を、
　おっぱいで全部搾り取られちゃったね♪
　勝負あり♪\n[1]君の負けだよ♡』","<Karen>
""Aa-ah♡ You finally lost all your HP to my boobs♪
 That's the match♪ \n[1], you lost♡"""
"<可憐>
『くす♪またおっぱいに負けちゃった♡
　でも、まだ体力は残ってるよね？
　かかっておいで♪搾りつくすまで、相手してあげるから♡』","<Karen>
""Ehehe♪ You lost to my boobs again♡ But you aren't out
 of HP yet, right? Then, face me again♪ I'll take you
 on until I've milked you dry♡"""
"<可憐>
『\n[1]君が動けなくなるまで、何度でもイかせてあげる♪
　このおっぱいで全部搾り取って、倒しちゃうからね♡』","<Karen>
""\n[1], I'll make you cum until you can't
 move♪ I'll defeat you by draining everything
 from you with my boobs♡"""
"可憐は白濁液に濡れる乳房を貴方に見せつけながら、
そう宣言して妖しく舌なめずりをする。","Karen said that while seductively licking her lips
and showing off her bare breasts that were covered
in your semen."
"<可憐>
『こんな風におっぱい動かして、
　\n[1]君のおちんちんもみくちゃにして♡
　パイズリで精液搾りだしちゃうの♡』","<Karen>
""I'll crush your dick and milk your semen like this
 with a boobjob♡"""
"可憐は豊満な乳房を両手で支えると、
器用に空中で上下にたぷんたぷんと弾ませる。","Karen took her breasts in her hands and moved them
in the air to give you a demonstration of her boobjob."
"何かを間に挟んだまま扱くような乳房の動きに、
貴方はさきほどまでの肉棒が捕らわれていた光景を想起し、
ごくりとのどをならしてしまう。","The sight of Karen moving her breasts up and down as if
there was something between them gave you a flashback
of her earlier boobjob with your penis trapped between
them, and you couldn't help gulping at that vision."
"<可憐>
『くす♪そんなにいやらしい目で見つめて♡
　さっきみたいなパイズリ、またして欲しくなっちゃった？』","<Karen>
""Ehehe♪ You're making such naughty eyes at me♡
 Did my movements make you want for another boobjob?"""
"<可憐>
『でもいいの？これは宝箱を掛けた大事な勝負♡
　それなのに、
　おっぱいに見惚れて気持ちよくなっていいのかなぁ♡』","<Karen>
""But are you really sure you want one? Remember that
 this is an important fight for the treasure chest♡
 Is this time to be charmed by my boobs?"""
"可憐はからかうような声色でそう言いながら、
妖しく乳房を上下に揺らし続ける。","Karen made fun of you while continuing to seductively
move her breasts in an air boobjob."
"彼女の言う通り、見惚れてる場合じゃない、
それが分かっていても、
貴方は扇情的な乳房の揺れに心が支配されていく。","As Karen said, you were aware that this wasn't the time
to get charmed, but you couldn't help losing your mind
to her sensational breast shakes."
"<可憐>
『ふふ♡揺れるおっぱい見てるだけで、
　また目がとろんってしてきたね♪
　いいよ、もっとおっぱい見て♡夢中になって♡』","<Karen>
""Ehehe♡ Watching my boobs is starting to make you
 space out again♪ But that's okay♪ Look at them all
 you want and fall into a daze♡"""
"<可憐>
『くす♪自分のおちんちん、
　こうやってパイズリされてたんだって思い出して、
　耐えきれずにイっちゃったの？』","<Karen>
""Ehehe♪ Did my boob movements give you such a vivid
 memory of my earlier boobjob that you couldn't help
 cumming?"""
"<可憐>
『ほら、\n[1]君に私のおっぱい見せてあげる♡
　大きくて柔らかい私のマシュマロおっぱい♡』","<Karen>
""Hey, \n[1]♡ Let me show you my boobs♡
 My boobs are big and soft like marshmallows♡"""
"可憐は服をはだけさせると、
自身の胸を露出させ、胸を張る様にして貴方に見せつける。","Karen unbuttoned her shirt and spread it open to reveal
her breasts to you."
"<可憐>
『ふふ♡これだけで顔赤くしちゃって可愛いなぁ♡
　ここまできても、まだ女の子の身体になれない？』","<Karen>
""Ahaha♡ It's cute how this is enough to make you
 blush♡ Are you not used to girls' bodies even after
 fighting many girls to make it this far?"""
"<可憐>
『たくさん経験を積んできたはずなのに、
　おっきなおっぱいたぷんたぷんって揺らされるだけで、
　見惚れて動けなくなっちゃうの？』","<Karen>
""Are big bouncing boobs enough to charm and stop you
 even when you should have gained lots of experience
 how to deal with girls?"""
"可憐は悪戯っぽく笑いながら、乳房を軽く上下に揺らす。
ツンと張った桜色の乳首が軌跡を描き、
柔らかく揺れる彼女の胸に貴方はつい見惚れてしまう。","Karen lightly shook her breasts with an impish smile.
You couldn't help getting charmed and staring at her
bouncing breasts and her cherry-pink nipples."
"<可憐>
『くすくす♪そんなにじっと見つめて、変態さん♡
　そんな調子じゃ、私に負けちゃうよ？』","<Karen>
""Ehehe♪ You're staring so hard at them, you a pervert♡
 You will lose the fight if you just stay still and
 watch like that♡"""
"<可憐>
『どんなにおっぱいが魅力的でも、
　ちゃんと理性を強く持たないとね♡　
　ほらほら、頑張れ♡おっぱいなんかに負けるなー♡』","<Karen>
""No matter how charming my boobs may be, you need to
 keep your calm♡ Hey♡ Do your best♡ Don't lose to
 some boobs♡"""
"<可憐>
『くす♪おっぱい見てるだけで、
　おちんちん我慢できなくなっちゃったんだ？』","<Karen>
""Ehehe♪ Did your dick give up at the mere sight of
 my boobs?"""
"<可憐>
『残念だったね♪
　今回はこのおっぱいでパイズリして、
　気持ちよくしてあげようと思ってたのに♡』","<Karen>
""That's a bit regrettable♪ I was even thinking of
 giving you a boobjob next♡"""
"<可憐>
『ふふ♡やっぱり私の勝ちだったね♡
　これであの宝箱は私のものだけど……恨みっこなしだよ♪』","<Karen>
""Ehehe♡ As expected, I won the fight♡ Now the
 treasure chest is mine... No hard feelings, okay?"""
"可憐は動けなくなった貴方を見つめながら、
ニコニコと笑みを浮かべてそう勝ち誇る。","Karen boasted about her victory with a smile as
you fell to the ground and couldn't move."
"あの宝箱の中身は間違いなく有用なもの…
それが分かっていても彼女に勝てなかった自分が情けなく、
貴方は屈辱に顔を歪めた。","You knew there was a valuable item in that chest,
but you felt frustrated when you couldn't beat Karen
to get it, and your face twisted from the humiliation
of it."
"<可憐>
『ごめんね？でも、これも勝負の結果だから♪
　追い打ちをかけるようで申し訳ないんだけど………
　レベルドレイン、このまましちゃうよ♡』","<Karen>
""Sorry for kicking you while you're down♪ 
 But since you lost, I'm going to level
 drain you too♡"""
"可憐はそう言いながら、
貴方の肉棒を自身の柔らかな乳房で挟み込む。
甘く吸い付くような感触に包み込まれ、
勃起した肉棒がびくりと震えてしまう。","After saying that, Karen sandwiched your penis between
her breasts, and it ended up twitching with their soft
and sweet touch surrounding you."
"<可憐>
『ふふ♡私のおっぱいで、
　\n[1]君のレベルを搾りだしてあげる♪』","<Karen>
""Ehehe♡ \n[1], I'll level drain you with
 my boobs♪"""
"<可憐>
『宝箱も取られて、
　レベルまで吸い取られちゃうのは悔しいよね♡
　でも、我慢なんてさせてあげないから♡』","<Karen>
""It must be frustrating to not only lose the fight but
 to also lose your levels♡ However, I'm not going to
 let you stop me♡"""
"可憐は肉棒を柔らかく包み込んだ乳房を、
ゆっくりと上下に振り始める。","Karen began to move her breasts on your penis slowly."
"とろけるような感触を肉棒に与える柔らかな乳房に、
弱点が咀嚼されるようで、
じんわりとした快感が貴方の腰に広がっていく。","Pleasure began gradually spreading across your hips as
she rubbed your sensitive spots and made it feel like
you were melting away with the soft sensation of her
breasts"
"悔しい、情けない、
そんな感情が徐々に快楽に染められていき、
貴方は頬を緩めてしまう。","It was frustrating and miserable. However, the negative
feelings you had were gradually getting taken over by
the pleasure, and your expression was turning sloppy."
"<可憐>
『お顔が緩んで、気持ちよさそうだね♡
　\n[1]君はこのおっぱいに負けっちゃったんだもん♪
　そうなるのは当然かな？』","<Karen>
""You're starting to make a sloppy pleasure face♡
 But that's only natural since you lost to these
 breasts♪"""
"<可憐>
『\n[1]君はこのまま私のパイズリに溺れて、
　レベルの詰まった精液を情けなくぴゅっぴゅって、
　噴き出しちゃうしかないんだよ♪むにゅぅぅ♡』","<Karen>
""\n[1], you have no choice but to lose your
 head to the pleasures of my boobjob and miserably
 shoot out your semen packed with levels♪"""
"貴方の反応に可憐は得意そうに笑みを浮かべ、
両手を使って乳房で肉棒を圧迫し、乳圧で締め付ける。","Karen smiled at the way you were reacting to her
boobjob. Then she used her hands to squeeze your
penis between her breasts."
"彼女の言葉への反論は、
その肉棒の芯まで響く柔らかい感触に封じ込められてしまう。","With the squeeze, the soft sensation of her breasts
reached even the core of your penis, and it sealed
away your means to deny what she said."
"<可憐>
『くす♪恥ずかしい声漏れちゃったね♡
　おっぱいにむぎゅぅっておちんちん潰されるの、
　そんなに気持ちよかったんだ♪』","<Karen>
""Ehehe♪ That made you shamefully moan♡ It looks like
 you really like it when I squeeze your dick a tight
 squeeze♪"""
"<可憐>
『それなら、もっとしてあげるね♪
　ほら、おっぱいでおちんちん潰すように♡
　むにゅぅぅ♡むにゅぅぅ♡』","<Karen>
""Since you like it so much, let me squeeze even
 tighter♪ So tight that it might crush your dick♡"""
"可憐は断続的に柔らかな乳房で肉棒をきつく締めつける。
何度も何度も肉棒に響く乳房の柔らかさに、
貴方は乳圧がきつくなるたびに喘ぎ声を漏らしてしまう。","Karen began to repeatedly squeeze your penis with
her breasts and then let go, and you couldn't help
shamefully moaning with every tight but soft squeeze
she gave you."
"<可憐>
『ふふ♡こんな調子じゃ、
　私のパイズリですぐにレベル出しちゃいそうだね♡
　\n[1]君の大切なレベル♪』","<Karen>
""Ehehe♡ It looks like you'll shoot your levels to my
 boobjob soon♡ Your important and precious levels♪"""
"<可憐>
『私には勝てないって認めて、
　宝箱を譲ってくれたらこんなことにはならなかったのに♡』","<Karen>
""You know, you could have avoided this if you just
 had admitted that you couldn't win and conceded
 the treasure chest in the first place♡"""
"<可憐>
『無駄なプライドと、
　余計な欲を張るからこんなことになっちゃうんだよ？
　むにゅぅぅ♡むにゅ♡むにゅ♡』","<Karen>
""This happened because of your pointless pride and
 greed for the item♡"""
"貴方にそう言い聞かせながら、
可憐は柔らかな乳房を上下に揺らし、
みっちりと密着した乳肉で肉棒を愛撫する。","While telling you the reason you ended up like this,
Karen moved her breasts up and down on your penis
while squeezing it tightly."
"<可憐>
『\n[1]君は弱いんだから、賢くプレイしなきゃ♡
　ゲームなんだから、なおさらに♪』","<Karen>
""\n[1], you need to play smart because
 you're weak♡ And all the more so because
 this is a game♡"""
"<可憐>
『じゃないとこんな風に、余計に悔しい思いして、
　大切なレベルも吸われちゃうからね♡
　むにゅ♡むにゅ♡』","<Karen>
""Otherwise, you'll end up having a terrible time and
 losing your levels like this♡"""
"可憐は言葉を続けながら、
柔らかな乳房を魅惑的にタプタプと揺らし、
谷間に捕らえた肉棒を咀嚼していく。","Karen continued speaking while moving her breasts in
charming shakes and devouring your penis between her
mounds."
"女の子に弱いといわれてそれに反論することも許されず、
ただパイズリの快楽になすがままとなってしまうことに、
貴方は屈辱と悔しさを感じる。","She wasn't giving you any chance to say anything
back at her claims that you are weak. You were at
the complete mercy of her boobjob, which was both
frustrating and humiliating."
"それでも彼女の言う通り、
柔らかなパイズリによる快楽は着実に貴方を追い詰め、
レベルを放出してしまい、必死に快楽を堪える。","But despite how you felt, the pleasures of her breasts
were steadily cornering your penis. It was as she said:
You were close to giving away your levels, but you
tried to endure the pleasure with everything you could."
"<可憐>
『ふふ♡我慢なんてさせてあげないって言ったよね？
　ほらほら♡こうやってパイズリで\n[1]君の我慢、
　すぐに柔らかく溶かしてあげる♪むにゅ♡むにゅ♡』","<Karen>
""Ehehe♡ I said that I won't let you stop me, didn't I?
 I'll melt away your resistance with my soft boobs like
 this♪"""
"貴方の反応を見て可憐は悪戯っぽく笑いながら、
肉棒を乳圧できつく締め付け、
搾りだすように根元から先端まで擦り上げる。","Karen impishly grinned when she saw your attempt
to resist. Then, she tightly squeezed her breasts
together and began moving back and forth through
your whole penis in a milking motion."
"その搾りだすような乳房を動きにたまらず、
貴方はとろりと先端から先走りを溢れ出させてしまう。","When she milked your manhood like that, you couldn't
bear the pleasure, and your precum began to flow."
"<可憐>
『くす♪ぬるぬるもあふれてきたし、
　そろそろ限界かな？我慢なんてできないよね♡』","<Karen>
""Ehehe♪ Your precum started leaking♪ Are you close
 to the limit? You can't take anymore, right?"""
"<可憐>
『私のパイズリに溺れて、気持ちよくなって♡　
　レベルをぴゅっぴゅしちゃっていいんだよ♪
　むにゅむにゅ♡むにゅぅぅ♡』","<Karen>
""Just go ahead and enjoy how good my boobjob feels♡　
 Lose your head over it♡ And shoot out your levels♪"""
"彼女の射精を促すような言葉と乳房の動きに、
先走りは堰を切ったようにとめどなくあふれ出す。","Karen pressed you to orgasm with her words and
breast-milking, making your precum gush out non-stop."
"可憐はその先走りを潤滑油に、
徐々にパイズリを激しくしていき、ラストスパートに入る。","Using your precum as a lubricant, she increased the
pace of her boobjob and entered the last spurt."
"<可憐>
『\n[1]君のおちんちんの限界はよく分かってるからね♪
　もう、おっぱいに挟まれてイっちゃいそう♡』","<Karen>
""\n[1], I know the limit of your dick♪
 It's already on the brink of cumming
 between my boobs♡"""
"<可憐>
『いいよ、射精しちゃっても♪
　全部柔らかにおっぱいで受け止めてあげるから♡
　むにゅぅぅ♡』","<Karen>
""It's okay to you cum♪ I'll catch your full load with
 my boobs♡"""
"可憐は肉棒をきつく柔らかな乳房で締め付けたまま、
ズリズリと密着した乳肉で全体を擦り上げる。","Karen stroked your whole penis while using her breasts
to tightly clamp down on it."
"貴方の我慢は彼女のそんなパイズリに限界を迎え、
腰が痙攣して肉棒に精液がのぼってきてしまう。","Before the intense boobjob, you reached your limit,
and your hips began quivering at the edge of orgasm."
"<可憐>
『ほら、これでトドメ♡
　私のおっぱいに\n[1]君のレベル、搾りだされちゃえ♡
　むにゅぅぅ♡むにゅ♡』","<Karen>
""Now, this is it, \n[1]♡ Give your levels
 to my boobs♡"""
"<可憐>
『んっ♡噴水みたいにおちんちんから精液溢れちゃったね♪
　こんなに大量の経験値を出してくれてありがとう♡』","<Karen>
""Mmh♡ The semen gushed out from your dick like from
 a fountain♪ Thanks for giving me such a huge sum
 of EXP♡"""
"<可憐>
『でも、ペナルティタイムはまだ終わってないみたいだから、
　続き、しよっか♡もっとパイズリしてあげるね♪』","<Karen>
""But the penalty time isn't over yet, so let's
 continue♡ I'll give you another boobjob♪"""
"身体を痙攣させて余韻に浸る貴方に、
可憐は容赦なくパイズリで追撃を行う。","While you were still quivering in the afterglow of
the orgasm, Karen began another boobjob."
"射精直後の肉棒が柔らかな乳房になぶられ、
精液がぬるぬると乳房によって塗り込まれていく。","She began tormenting your penis without mercy with
her soft breasts even while it was in the sensitive
post-orgasm state."
"<可憐>
『\n[1]君、手加減なんてしてあげないからね♪
　頑張って耐えないと、もう一度レベルが詰まった精液、
　私のおっぱいに搾りだされちゃうよ♡むにゅぅぅ♡』","<Karen>
""\n[1], I won't hold back anything♪
 You need to resist harder, or you'll lose
 another load of semen and EXP to my boobs♡"""
"可憐はそう言いながら、
敏感な肉棒を乳房で締め付けたまま、
激しく上下に降って全体をもみくちゃにする。","After saying that, Karen began to intensively move her
breasts up and down while tightly holding your penis
between them."
"彼女の言葉によって引き出された、
何とか我慢しようという意思は、
その激しいパイズリに吹き飛ばされてしまう。","You worked up the will to resist at what she said,
but your intent was quickly blown away before her
intense boobjob."
"<可憐>
『ほらほらほら♡どうしたの？
　そんなに喘いでばかりじゃ、またすぐにイっちゃうよ♡
　今度は耐えようとしないの？♡』","<Karen>
""Hey♡ What's wrong? You'll cum right away again if
 all you do is moan♡ Are you not going to resist?"""
"可憐は貴方の悶える姿に笑みを浮かべ、
からかうようにそう言葉を投げかける。","Karen watched your quivering state with a grin and
made fun of you."
"貴方はそんな彼女の言葉に答えることが出来ず、
彼女の乳房にズリズリと激しく弱点を擦られる快感に、
ただ体を痙攣させて反応することしかできない。","When she intensively rubbed your weak spots with her
breasts, you couldn't answer her question. Quivering
on the spot was the most you could do."
"<可憐>
『くす♪意地悪いってごめんね♡
　我慢しようとしても、
　気持ちよすぎて我慢できないんだよね♪』","<Karen>
""Ehehe♪ Sorry for the nasty question♡ My boobs feel
 so good that you can't resist even if you try, right?"""
"<可憐>
『おちんちんの反応で分かっちゃうよ♪
　こんなに激しくおっぱいにおちんちんなぶられたら、
　我慢なんてできない♡すぐイっちゃう♡』","<Karen>
""I can tell that from the reactions of your dick♪
 It can't endure when I toy with it with my boobs
 this hard♡ It's going to cum soon♡"""
"<可憐>
『情けなくまたおっぱいにイかされて、
　レベルを奪われちゃう♡
　………そうだよね？\n[1]君♪むにゅぅぅ♡』","<Karen>
""You're going to miserably cum and get level
 drained by my boobs again♡ Isn't that right,
 \n[1]♪"""
"可憐は貴方にそう確認しながら、
ひときわ強く乳圧で肉棒を締め付け、
先ほどと同様に搾りだすように擦り上げる。","After confirming that with you, Karen began stroking
your penis with her breasts in a milking motion like
before."
"貴方は強すぎる快楽に何も考えられず、
ただ彼女のパイズリに溺れて肉棒を震わせるしかできない。","The pleasure from that was so intense that you could
barely think. All you could do was quiver while losing
your mind over her boobjob."
"<可憐>
『ふふ♡お口で返事出来ないから、
　おちんちんびくびく震わせて答えてくれたの？
　ありがとう、\n[1]君♪』","<Karen>
""Ehehe♡ Are you answering by making your dick
 twitch since you can't answer with your mouth?
 Thanks, \n[1]♪"""
"可憐はくすくすと笑みを浮かべたまま、
肉棒を激しく上下に振った乳房でもみくちゃにし、
谷間の中で全体を擦り上げる。","Karen giggled at your twitching penis while stroking
it hard between her breasts."
"<可憐>
『じゃあそのお礼に♡
　私のパイズリでこのまま、
　\n[1]君のおちんちんにトドメをさしてあげるね♡』","<Karen>
""Then, as thanks for admitting it...♡
 I'll finish off your dick with my boobjob♡"""
"<可憐>
『おっぱいでおちんちん溶かして♡
　もう一回噴水みたいに精液噴き出させてあげる♡
　むにゅぅぅ♡むにゅむにゅ♡』","<Karen>
""I'll melt your dick with my boobs♡ I'll make your
 semen gush out like from a fountain again♡"""
"可憐は根元から先端まで、
肉棒を柔らかな感触で締め付けたまま、
何度も何度も密着した乳房で擦り上げる","Karen tightly squeezed your whole penis from the base
to the tip between her breasts and stroked it up and
down."
"彼女の擦り上げる乳房の動きに、
貴方は徐々に精液が搾りだされてしまいそうになっていく。","Before the intense breast-stroking, you reached the
edge of orgasm."
"<可憐>
『ほらほら♡出しちゃえ♡
　レベルが詰まった精液、私のおっぱいに搾り取られちゃえ♡
　むにゅむにゅ♡むにゅぅぅ♡』","<Karen>
""Now♡ Cum♡ Lose your semen packed with levels to my
 boobs♡"""
"<可憐>
『くす♪2回目も大量だね♡
　ごちそうさま♡』","<Karen>
""Ehehe♪ Even the second load was so much EXP♡
 Thanks for the treat♡"""
"可憐は貴方のレベルを吸収し、くすくすと笑みを浮かべる。
それと同時に、貴方の身体を縛る感覚は薄れていく。","Karen giggled after draining another level from you.
Soon after, you felt the something preventing from
moving going away."
"<可憐>
『ちょうどペナルティタイムも終わったみたいだね♪
　じゃあ、私はあの宝箱開けてくるよ♡』","<Karen>
""It looks like the penalty time ended with a perfect
 timing♪ Then, I'll help myself to the chest♪"""
"そう言って可憐は宝箱の方へと近づいていく。","After saying that, Karen approached the chest."
"<可憐>
『えーと、エリクサー？
　ふむふむ、
　1回の戦闘で1度だけ使える完全回復のアイテム…………』","<Karen>
""Let's see... An elixir? Hmm... A full recovery
 item with unlimited uses that can be used once
 per battle..."""
"<可憐>
『ん♪説明見る限り結構使えそうなアイテムかも♡
　じゃ、これはもらっていくけど悪く思わないでね？』","<Karen>
""It looks like a pretty useful item♡ Then, I'll take
 it for myself♡ Please don't hold a grudge on me,
 okay?"""
"<可憐>
『またね、\n[1]君♪』","<Karen>
""Then, see you, \n[1]♪"""
"可憐は貴方の方に向き直り、
手を振りながらそう挨拶をして去っていった…………","Karen turned to wave at you before leaving."
"<アル>
『うー…………
　良いアイテム取られちゃったけど、
　気にしても仕方ないよね…………』","<Al>
""Uuh... We lost a good item right before our noses,
 but we can do nothing about it now..."""
"<アル>
『私たちも、頑張って先に進もう！』","<Al>
""We should keep working hard and moving onwards!"""
"<優香>
『そろそろ見てるだけじゃ我慢できないでしょ？
　このおっぱいを使って直接アンタのこと虐めてあげる♡』","<Yuuka>
""Staring at my boobs is starting to make you unable to
 contain yourself, right? Don't worry, I'll directly
 toy you with them next♡"""
"<優香>
『ほら、見惚れて隙だらけのアンタの顔♡
　この私の柔らかおっぱいでむぎゅぅぅ♡』","<Yuuka>
""Here♡ Now, that your sloppy face is left all
 defenseless, I'll shove it between my soft boobs♡"""
"優香は貴方の顔を自身の豊満な乳房にうずめさせる。
貴方は柔らかな感触と甘い香りに顔が包み込まれてしまう。","Yuuka buried your head between her massive breasts,
covering your face with their soft touch and sweet
scent."
"<優香>
『あは♡直接おちんぽ虐めてもらえると思った？
　ざんね～ん♡くそザコのアンタにはパフパフで十分♡』","<Yuuka>
""Ahaha♡ Did you think I would give you a boobjob or
 something? Too bad, because a breast smother is all
 a weak-ass like you gets♡"""
"<優香>
『このまま私のおっぱいのマシュマロみたいな柔らかさと、
　あま～い香りで脳みそとろとろにしちゃうから♡
　むにゅむにゅ♡むぎゅぅぅ♡』","<Yuuka>
""I'll turn your brain into mush with the touch and
 the scent of my boobs♡"""
"<優香>
『ほらほらぁ♡
　どんどんおっぱいのあま～い感触に脳が犯されちゃう♡
　抜け出せなくなっちゃう♡むにゅむにゅ♡』","<Yuuka>
""There♡ The sweet sensations of my boobs are quickly
 making their way to your brain♡ You're starting to
 turn completely powerless♡"""
"優香は嗜虐的な笑みを浮かべながら、
柔らかな乳房の感触を貴方の顔に刷り込むように、
むぎゅむぎゅとおっぱいでもみくちゃにする。","Yuuka looked at you with a sadistic grin while moving
her breasts to imprint their soft sensation on your
face."
"<優香>
『あは♡だんだん力が抜けて来た♡
　柔らかいおっぱいに捕まって夢心地のまま、
　情けなく私に負けちゃえば？変態♡むぎゅぅぅ♡』","<Yuuka>
""Ahaha♡ You're quickly getting weaker♡ Why don't you
 just go ahead and miserably lose while tasting the
 heaven between my boobs? Pervert♡"""
"<優香>
『幸せそうな顔でイっちゃった♡
　パフパフでノックアウト♡
　ま、楽勝だったねー♡ざぁこ♡』","<Yuuka>
""You cummed with such a happy face♡ It's a knockout
 with a breast smother♡ Such an easy win against a
 weak-ass like you♡"""
"<優香>
『もう完全にフル勃起してるじゃん♡
　この変態マゾおちんぽ、
　私のおっぱいで虐めて欲しいんでちゅかぁ？』","<Yuuka>
""Your dick is already in full boner♡ Does this
 masochist dick of yours want me to stick it
 between my boobs?"""
"<優香>
『でもだ～め♡
　パイズリなんてしてあげない♡
　おっぱいに顔うずめさせたまま負けさせてあげる♡』","<Yuuka>
""Too bad because I won't do it♡ I won't give you a
 boobjob♡ I'll make you lose through a boob smother♡"""
"<優香>
『さ、ここからが本番♡
　甘い魅了魔法がこもった私のおっぱいで、
　アンタの顔を包み込んであげる♡むにゅぅぅ♡』","<Yuuka>
""Now then, let's get started with the main part♡
 I'll cover my boobs with charm magic and shove
 your face deep between them♡"""
"優香は淡く光る乳房で貴方の顔を包み込む。
脳がショートするほどの甘いミルクのような香りと、
貴方の顔を溶かすような柔らかな感触に肉棒は震えてしまう。","Yuuka buried your face between her faintly glowing
breasts. Then, you felt your face melting at their
softness and your brain short-circuit at their sweet
milk-like scent, which made your penis twitch hard."
