"EV001",""
"<アル>
『よかった……。それにしても、
　あの子、すごく強かったね…』",""
"次こそ彼女を止めて見せる",""
"自分は間違っていたのだろうか",""
"<アル>
『そう、だね……。
　彼女のためにも、そのほうがいいと思う。』",""
"<アル>
『あ、うんとね？
　彼女、いっきに他の人の魂を取り込みすぎて、
　精神にちょっとノイズが走ってるみたい。』",""
"<アル>
『もともと、別の人の魂を自分のものにする、
　レベルドレインには危険が伴うんだ…』",""
"<アル>
『彼女は、思いっきりその危険にさらされてるんだよ！
　だから、彼女のためにも早く止めなきゃなんだけど……』",""
"<アル>
『\n[1]、あの子に、勝てる…………？』",""
"<アル>
『だよね……。
　\n[1]、無理はしないでね？』",""
"アルの気遣うような声に、貴方は頷く。",""
"<アル>
『うん！無理はしないのが一番！
　なんでもかんでも、\n[1]が背負う必要はないからね！』",""
"<アル>
『できる範囲でやっていこう！おー！！』",""
"アルは気合を入れるように手を大きく伸ばす。",""
"<アル>
『ううん！\n[1]は間違ってなんかない！』",""
"<アル>
『少なくとも、私はあの子みたいな考え方より、
　\n[1]の優しい考え方のほうが好きだよ！』",""
"アルはそう貴方を励ます。",""
"<アル>
『ただ…\n[1]が、それで苦しい思いをするのは嫌だから
　……無理せず、できることを進めていこう？』",""
"<アル>
『大丈夫、私は\n[1]の味方だよ！』",""
"そう元気よく告げるアルに、貴方は感謝を伝える。",""
"<アル>
『えへへ♪どういたしまして♪』",""
"<アル>
『あ、もう一個言っておかなきゃいけないことがあるの！
　さっきの魂の話、覚えてる？』",""
"アルの唐突な疑問に、貴方は頷く。",""
"<アル>
『モンスターは純粋な魂のエネルギーだって言ったよね？
　それは、当たり前だけど、
　どこかから集めなきゃいけないの。』",""
"<アル>
『でね？その、モンスターの力の源はきっと、
　人から吸い上げたレベル……
　ううん、私が見る限り、魂そのものだよ。』",""
"<アル>
『ほら、最初に言ってたでしょ？
　モンスターに負けたらゲームオーバーです、って！』",""
"<アル>
『つまり、モンスターは敗北した人から魂を吸い尽くして、
　そのエネルギーをもとに活動してる。』",""
"<アル>
『きっと、誰かがどこかで、モンスターが集めた人の魂を、
　純粋なエネルギーに変換してるんだよ！』",""
"<アル>
『その純粋なエネルギーをモンスターに分け与えてる、
　もしくは、そのエネルギーでモンスターを生み出してる！』",""
"<アル>
『……え？さっきも気になったけど、
　そんなことが分かる君は何者なんだ、って…
　分かんない、覚えてないよ…………』",""
"<アル>
『私も、こんなこと理解しちゃう自分が、少し怖い。
　でも、分かっちゃうんだもん…………』",""
"<アル>
『とにかく！もし私が考えたことが本当なら、
　ゲームオーバーになったら元の世界に戻れるなんて、
　嘘っぱちだよ！』",""
"<アル>
『魂を吸い付くされて、
　生きていられるはずがないもん！』",""
"<アル>
『だから、気を付けてね！\n[1]！
　この世界で死んじゃったら、本当に死んじゃうよ！』",""
"分かった、気を付ける",""
"自分も怪しいと思ってた",""
"<アル>
『うん！
　\n[1]が死んじゃったら嫌だよ！』",""
"<アル>
『あれ？そうだったの？
　えへへ、じゃあ、私が言うまでもなかったね！』",""
"<小悪魔B>
『ふふ、助けに来たはずなのに……
　自分まで負けちゃうなんてカッコ悪いわね♡』",""
"<小悪魔B>
『それじゃあ、最初は貴方から搾りつくして…………』",""
"小悪魔が貴方の肉棒を乳房で捕らえようとしたその時、
突然奥の箱から人が飛び出し、小悪魔に切りかかる。",""
"<小悪魔B>
『うぐ…………そんな、もう1人いたなんて…………』",""
"小悪魔は現れた人影に切り裂かれ、姿を消した。",""
"<???>
『ふんふ～ん♪
　人が来た時にはちょっと焦ったけど……
　アンタがこんなザコにも勝てない弱い奴でよかった♪』",""
"<???>
『一気に2人だなんて大量じゃん♪』",""
"小悪魔を倒した人影は、貴方を嘲りながら見下ろす。",""
"助けてくれた……
そのような雰囲気は感じない",""
"<???>
『ぷっ、弱いくせにそんな警戒しないでよ♡
　どうせアンタはここで終わりなんだし♪』",""
"彼女は貴方に顔を近づけると、至近距離でじっと見つめる。",""
"<???>
『アンタはここで私にすべてを吸い尽くされて終わるの♡
　アンタのレベル、全部よこしなさい♡ちゅぅぅ♡』",""
"動けない貴方に、
彼女は無理やり自分の柔らかな唇を押しつける。",""
"<???>
『ん？私はプレイヤーじゃないのかって？
　見て分かんないの？私だってれっきとしたプレイヤー。』",""
"<???>
『なら、プレイヤー同士のレベルドレインには制限がある？
　全部吸い尽くすことなんてできないはず？』",""
"<???>
『あはは♡これだからお馬鹿さんは、ってね♡
　アンタさ、なんでわざわざ私が隠れて、
　様子をうかがってたと思ってるわけ？』",""
"にやにやと嗜虐的な笑みを見せながら、
彼女は貴方にそう問いかける。",""
"<???>
『ま、馬鹿が考えたって天才の考えは理解できないか♡
　いいよ、ゲームオーバーの土産に教えてあげる。』",""
"<???>
『確かに、
　プレイヤー同士の戦いじゃ、レベルドレインに制限がある。
　これはアンタの言った通りね。』",""
"<???>
『つまり、
　アンタはここで私にすべてのレベルを吸い尽くされて、
　ゲームオーバーってこと♡』』",""
"<???>
『ま、最後に気持ちよくしてあげるからさ。
　現実に戻ってもオカズにしてオナってなよ♡
　ん～…………ちゅぅぅ♡』",""
"彼女は再び、柔らかな唇を貴方に押し付ける。
貴方の唇を自分の唇でなぞるように動かしながら、
貴方の興奮を高めていく。",""
"<???>
『うわ、軽くキスしただけでもう勃起してんじゃん♡
　さすが、あんな雑魚モンスターに負けるだけはあるね♡』",""
"ちゅっちゅっと貴方の唇をついばみながら、
彼女は目を細めて貴方の股間を見つめる。",""
"簡単に勃起してしまった自分の情けなさに、
貴方は彼女に反論することが出来なかった。",""
"<優香>
『高木優香、
　それがアンタをゲームオーバーにしちゃう女の名前ね♡
　名前くらい知っとかないと、思い出すときに困るでしょ♡』",""
"<優香>
『忘れられない思い出にしてあげるからさ♡
　恨まないでよね♡ちゅぅぅ♡』",""
"優香は貴方の舌先を唇で柔らかく挟み、
ちゅっと強く吸い上げる。",""
"甘い女性の唇に舌を吸われ、
どうしようもなくむずむずとした快感に、
腰がもぞもぞと動いてしまう。",""
"<優香>
『ぷっ♡腰そんなに動かしちゃってさ♡
　おちんぽ触ってほしいの？』",""
"そんな貴方の反応を嘲りながら優香は見つめ、
そう問いかける。",""
"<優香>
『でもだめー♡
　ザコに負けるくらいのくそザコおちんぽはキスだけで充分♡
　触らずにキスだけで全部搾っちゃうから♡ちゅぅぅ♡』",""
"優香は貴方の反応を待つことなく、
口をふさぐように強く自身の唇を押し付ける。",""
"貴方の口内に舌をねじ込み、
逃げようとする貴方の舌を絡めとるように深いキスを行う。",""
"そのキスの快感に、
貴方の意識は朦朧とし、切なげに腰が動いてしまう。",""
"<優香>
『ん～……ぷはぁ♡
　どう？私のキス。もう頭の中トロトロになっちゃった？』",""
"しばらくお互いの舌を絡め合うようなキスを続けた後、
優香はとろんとした貴方の顔を笑いながら見つめる。",""
"<優香>
『さすがにキスだけじゃイかない？
　ぷっ♡そんなとろけた顔でよくそんな強がりが言えるね♡』",""
"<優香>
『ま、いいわ♡
　それならさっさとトドメさしてあげるからさ♡』",""
"そう言うと、優香は自身の唇を人差し指で扇情的になぞる。
すると指がなぞった部分の唇が、妖しくピンク色に暉く。",""
"<優香>
『こっからはスキルを使ってあげる♡
　レベルが上がって覚えた私のスキル♡』",""
"<優香>
『チャームの効果を込めた私の唇♡
　この唇でキスされて、くそザコなアンタが耐えられる？
　ふぅ～♡』",""
"優香は挑発する様に唇を窄め、
ふぅ～と熱い吐息を貴方の唇に吹きかける。",""
"ピンク色に暉く唇を通して、吹きかけられる甘い吐息。
それだけの刺激で、強い快感が貴方の身体を支配し、
身体が震えてしまう。",""
"<優香>
『あはは♡
　このまま吐息吹きかけてるだけでイっちゃいそうな反応♡
　さすがにくそザコすぎるでしょ♡ふぅ～♡ふぅ～♡』",""
"優香は貴方の反応がツボに入ったのか、
楽しそうに笑いながらいたずらする様に、
何度も熱い吐息を貴方の唇に吹きかける。",""
"そのたびにじんじんとした快楽に襲われ、
身体をビクビクはねさせてしまう。",""
"<優香>
『ふぅ～♡ふぅ～♡
　…………ぷっ♡なにこれ♡
　ズボンにシミが出来てきたんだけど♡』",""
"<優香>
『唇に吐息吹きかけられるだけで我慢汁出てきたの？
　よっわ♡おちんぽザコすぎ♡』",""
"<優香>
『こんなくそザコおちんぽ、
　私がチャームキスしたらすぐイっちゃうでしょ♡』",""
"優香は貴方をとことん馬鹿にしながら、
ゆっくりと唇を近づける。",""
"ダメだと分かっていても、
これから訪れる快感に胸が高まり、
妖しく光るピンク色の唇から目が離せない。",""
"<優香>
『ま、あんなザコに負けるくらいのプレイヤーだしね♡
　アンタじゃ味わうことすらもったいない私のキス♡』",""
"<優香>
『じっくり味わいながら、レベル全部出せ♡
　ん～……ちゅぅぅぅぅ♡』",""
"ピンク色に暉く唇が、貴方の唇に吸い付く。
柔らかい感触に触れた瞬間、電流のような快楽が身体を貫き、
ピンと背中をそらして腰を突き上げてしまう。",""
"<優香>
『ほら、とっととイけ♡ざぁこ♡
　ちゅぅぅ♡ちゅっ♡』",""
"押し付けられた柔らかな唇を通して身体に流れ込む、
電流のような快感に貴方の肉棒はたやすく屈してしまい、
経験値の詰まった精液を放出してしまう。",""
"<優香>
『ん…………ぷはぁ♡来た来た、アンタのレベル♡
　キスで瞬殺しちゃった♡』",""
"<優香>
『ま、思った通り、
　くそザコすぎて1回じゃ大した経験値じゃないか♡』",""
"<優香>
『その分、ちゃんと量の方でカバーしてもらわないとね？
　ん～……ちゅぅぅ♡』",""
"優香は貴方を休ませることなく、
再び自身の唇をピンク色に輝かせ、貴方に強く押し付ける。",""
"再びその唇を通して流れ込む快楽に、
貴方は何とか逃れようと体を痙攣させるようにもがく。",""
"<優香>
『ちゅっ♡ばぁか♡
　くそザコなアンタが私から逃げられるわけないでしょ♡』",""
"そんな貴方を、優香は軽く抑え込み、
自分の唇で貴方の唇をなぞる様に擦りつける。",""
"少女に抑え込まれ、
キスだけでこのまま終わらされてしまう…………",""
"そんな屈辱的な未来が確定していることが、
貴方にも理解できてしまった。",""
"<優香>
『もう大人しくなったね♡
　無駄な抵抗、お疲れさまでしたー♡
　それじゃ、このまま終わらせてあげる♡ちゅぅぅ♡』",""
"身体をだらんと脱力させ、
抵抗の意思を失った貴方を嘲りながら優香はキスを続ける。",""
"ちゅっちゅっと柔らかく、恋人のように舌をついばむキスに、
貴方の我慢は崩されていく。",""
"<優香>
『ぷっ♡キスだけでまたおちんぽ震えてきた♡
　くそザコおちんぽ、また経験値出しちゃう？』",""
"<優香>
『ま、アンタから奪った経験値は私が有効活用して、
　このゲームをクリアしてあげる♡』",""
"<優香>
『だから安心して、私に全部捧げろ♡
　キスでゲームオーバーになれ♡
　ざこ♡ざぁこ♡ちゅぅぅ♡』",""
"優香の身勝手な言い分に、逆らうことすらできない。
彼女の唇が自分の唇に強く押し付けられるたび、
精液がのぼってきてしまう。",""
"<優香>
『だせ♡だせ♡
　くそザコおちんぽから経験値出せ♡ちゅぅぅ♡』",""
"貴方は優香に命じられるまま、
腰を突き出して再び精液を放出してしまう。",""
"<優香>
『まだまだ、経験値少なすぎ♡
　もっと出せるでしょ？ちゅぅぅ♡』",""
"優香は射精の最中にも、
舌を貴方の口にねじ込み、
唾液を交換する様に激しいキスをする。",""
"彼女の舌に、唇に絡めとられるたびに、
電流のような快感が貴方の身体を貫く。",""
"<優香>
『ちゅぅぅ♡
　ほら、またくそザコおちんぽに精液のぼってきた♡』",""
"<優香>
『もうすぐゲームオーバーなのに、
　耐えきれずにイかされちゃう♡ちゅっ♡』",""
"貴方の唇に、彼女は強く自分の唇を押し付け、
全てを吸い足すように唇を窄めて吸い付く。",""
"<優香>
『アンタの経験値♡
　だせ♡キスで全部出しちゃえ♡ちゅぅぅ♡』",""
"貴方はなすすべもなく、
優香のキスに屈服して何度も経験値……
自分の魂をささげてしまう。",""
"……………………",""
"こうして、貴方は全てのレベルを彼女に吸い付くされ、
そのまま意識を失ってしまった。",""
"<アル>
『嘘…じゃあ、この人は、ほかのプレイヤーを殺して……』",""
"彼女の言葉を聞いて、アルが呆然とした表情でつぶやく。
そんな彼女の言葉に、貴方の表情も自然と険しくなる。",""
"<???>
『はいはい、そんな怖い目で睨まないでしょ。
　たかがゲーム、
　許された仕様の中で最善を尽くすのは当然でしょ？』",""
"<???>
『は？もうそんなことはやめろ？
　ゲームオーバーになれば、本当に死ぬ可能性がある？』",""
"<???>
『あ～あ、これだから娯楽になれてないやつはめんどくさい。
　こんなの、ただのゲームに決まってるでしょ。』",""
"どうやら、彼女に何を言っても信じてもらえないようだ。",""
"<アル>
『…………かすかに、幻惑の魔力が空気中に漂ってる。
　これが、ここはゲームだって言う思い込みを、
　強くしてるみたいだね………』",""
"アルの言葉に耳を傾けていると、
彼女は少しイラついた視線を貴方に投げかける。",""
"貴方はアルから聞いた内容を、そのまま彼女に伝えた。",""
"<優香>
『何をって、決まってるでしょ？レベルドレイン♡
　ま、どうせアンタみたいな弱いやつじゃ、
　大した経験値にはならないと思うけど♡』",""
"流石に、彼女の言葉に貴方の目つきは自然と鋭いものとなり、
彼女の顔を睨みつける。",""
"そんなぼんやりとした思いを奮い立たせて、
何とかPvPぼペナルティが終わるまで堪えようとする。",""
"<優香>
『さっき私の唇になすすべもなく負けたくせに、
　まだアンタじゃ私には勝てないって理解できないの？
　ほんと、救いようのない馬鹿ね♡』",""
"<優香>
『悔しくていやだと思うなら、
　アンタもなりふり構わずレベルを上げることね♡』",""
"<優香>
『ま、強さが違いすぎるししょうがないよね♡
　このまま、さっさと吸い出してあげる♡』",""
"その言葉に、こんな女相手に経験値を搾り取られた、
という屈辱に貴方は支配される。",""
"<優香>
『散々そうやって馬鹿にされてるのに、
　もう我慢できないんだ♡
　くそザコおちんぽの負・け♡』",""
"<優香>
『そろそろ私も狩場の移し時、ってね。
　じゃ、私はさっさと先に進んでるよ。』",""
"そんな方法、許されるわけがない…
貴方は、この世界でゲームオーバーになれば、
現実でも死んでしまうかもしれない、
ということを彼女に伝えた。",""
"<???>
『はぁ？ぷっ♡
　ゲームオーバーになりたくないからって、
　そんなホラ吹かないでよ♡』",""
"<???>
『こんな非現実的な場所、ゲームでしかありえないでしょ。
　ゲームで死んだらリアルでも死ぬとか、あり得ない♡』",""
"彼女はそう断言する。
自分の考えが正しいと、信じ切っているようだ。",""
"<???>
『そんな嘘までついて、
　ゲームオーバーになりたくないわけ？だっさ♡』",""
"<???>
『でも残念、そんな馬鹿が考えた嘘には騙されませーん♡
　アンタはここで、
　私にレベルを吸い尽くされてゲームオーバー♡』",""
"<???>
『ほら、軽くキスしただけでもう勃起してんじゃん♡
　ほんとに死ぬかもなんて思ってたら、
　こんな簡単に勃起なんてできないでしょ♡』",""
"<優香>
『ま、忘れられない思い出にしてあげるからさ♡
　恨まないでよね♡ちゅぅぅ♡』",""
"EV012",""
"<アル>
『やっぱり…………』",""
"小悪魔を倒した直後、アルが意味深な言葉をつぶやく。",""
"<アル>
『あ、えっとね……
　さっき、モンスターを倒して\n[1]に流れてた力と、
　PvPで流れてた力、どっちも本質は同じものだったんだ。』",""
"<アル>
『ん～……どう言えばいいかなぁ～……
　モンスターから流れる力と、人から流れる力……
　それが同じだとすると…………』",""
"<アル>
『その、モンスターの力の源はきっと、
　人から吸い上げたレベル……
　ううん、私が見る限り、魂そのものだよ。』",""
"<アル>
『それも、多分このダンジョンの仕組みとして。
　だってね、モンスターから\n[1]に流れる魂は、
　あり得ないほどに無色そのものだった。』",""
"<アル>
『普通魂って、人によって色があるはずなのに……
　きっと、誰かがどこかで人から得た魂を、
　純粋なエネルギーに変換してるんだよ！』",""
"<アル>
『……え？そんなことが分かる君は何者なんだ、って…
　分かんない、覚えてないよ…………』",""
"EV013",""
"EV014",""
"<優香>
『何？あのレベル上げの方法はもうしないってば。』",""
"<優香>
『さっさとどっか行ってよ、ヘタレ。』",""
"<優香>
『次は必ず、私が犯してやるからね。
　覚悟しててよ…………』",""
"EV015",""
"EV016",""
"EV017",""
"EV018",""
"あの助けを呼ぶ声が気になる…………",""
"EV019",""
"EV021",""
"EV022",""
"声が聞こえたのはこちら側ではない。",""
"EV023",""
"EV024",""
"EV027",""
"EV028",""
"レベル調整用クリスタルです",""
"1レベル上げる",""
"1レベル下げる",""
"EV029",""
"メガミックスポーションを手に入れた！","You obtained Mega Mixed Potion!"
